Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sateen intensiteetti (mm/h)
2017,8,14,13:00,UTC,0
2017,8,14,14:00,UTC,0
2017,8,14,15:00,UTC,0
2017,8,14,16:00,UTC,0
2017,8,14,17:00,UTC,0
2017,8,14,18:00,UTC,0
2017,8,14,19:00,UTC,0
2017,8,14,20:00,UTC,0
2017,8,14,21:00,UTC,0
2017,8,14,22:00,UTC,0
2017,8,14,23:00,UTC,0
2017,8,15,00:00,UTC,0
2017,8,15,01:00,UTC,0
2017,8,15,02:00,UTC,0
2017,8,15,03:00,UTC,0
2017,8,15,04:00,UTC,0
2017,8,15,05:00,UTC,0
2017,8,15,06:00,UTC,0
2017,8,15,07:00,UTC,0
2017,8,15,08:00,UTC,0
2017,8,15,09:00,UTC,0
2017,8,15,10:00,UTC,0
2017,8,15,11:00,UTC,0
2017,8,15,12:00,UTC,0
2017,8,15,13:00,UTC,0
2017,8,15,14:00,UTC,0
2017,8,15,15:00,UTC,0
2017,8,15,16:00,UTC,0
2017,8,15,17:00,UTC,0
2017,8,15,18:00,UTC,0
2017,8,15,19:00,UTC,0
2017,8,15,20:00,UTC,0
2017,8,15,21:00,UTC,0
2017,8,15,22:00,UTC,0
2017,8,15,23:00,UTC,0
2017,8,16,00:00,UTC,0
2017,8,16,01:00,UTC,0
2017,8,16,02:00,UTC,0
2017,8,16,03:00,UTC,0
2017,8,16,04:00,UTC,0
2017,8,16,05:00,UTC,0
2017,8,16,06:00,UTC,0
2017,8,16,07:00,UTC,0
2017,8,16,08:00,UTC,0
2017,8,16,09:00,UTC,0
2017,8,16,10:00,UTC,0
2017,8,16,11:00,UTC,0
2017,8,16,12:00,UTC,0
2017,8,16,13:00,UTC,0
2017,8,16,14:00,UTC,0
2017,8,16,15:00,UTC,0
2017,8,16,16:00,UTC,0
2017,8,16,17:00,UTC,0
2017,8,16,18:00,UTC,0
2017,8,16,19:00,UTC,0
2017,8,16,20:00,UTC,0
2017,8,16,21:00,UTC,0
2017,8,16,22:00,UTC,0
2017,8,16,23:00,UTC,0.1
2017,8,17,00:00,UTC,0
2017,8,17,01:00,UTC,0
2017,8,17,02:00,UTC,0
2017,8,17,03:00,UTC,0
2017,8,17,04:00,UTC,0
2017,8,17,05:00,UTC,0
2017,8,17,06:00,UTC,0
2017,8,17,07:00,UTC,0
2017,8,17,08:00,UTC,0
2017,8,17,09:00,UTC,0
2017,8,17,10:00,UTC,0
2017,8,17,11:00,UTC,0
2017,8,17,12:00,UTC,0
2017,8,17,13:00,UTC,0
2017,8,17,14:00,UTC,0
2017,8,17,15:00,UTC,0
2017,8,17,16:00,UTC,0
2017,8,17,17:00,UTC,0
2017,8,17,18:00,UTC,0
2017,8,17,19:00,UTC,0
2017,8,17,20:00,UTC,0
2017,8,17,21:00,UTC,0
2017,8,17,22:00,UTC,0
2017,8,17,23:00,UTC,0
2017,8,18,00:00,UTC,0
2017,8,18,01:00,UTC,0
2017,8,18,02:00,UTC,0
2017,8,18,03:00,UTC,0
2017,8,18,04:00,UTC,0
2017,8,18,05:00,UTC,0
2017,8,18,06:00,UTC,0
2017,8,18,07:00,UTC,0
2017,8,18,08:00,UTC,0
2017,8,18,09:00,UTC,0
2017,8,18,10:00,UTC,0
2017,8,18,11:00,UTC,0
2017,8,18,12:00,UTC,0
2017,8,18,13:00,UTC,0
2017,8,18,14:00,UTC,0
2017,8,18,15:00,UTC,0
2017,8,18,16:00,UTC,0
2017,8,18,17:00,UTC,0
2017,8,18,18:00,UTC,0
2017,8,18,19:00,UTC,0
2017,8,18,20:00,UTC,0
2017,8,18,21:00,UTC,0
2017,8,18,22:00,UTC,0
2017,8,18,23:00,UTC,0
2017,8,19,00:00,UTC,0
2017,8,19,01:00,UTC,0
2017,8,19,02:00,UTC,0
2017,8,19,03:00,UTC,0
2017,8,19,04:00,UTC,0
2017,8,19,05:00,UTC,0
2017,8,19,06:00,UTC,0
2017,8,19,07:00,UTC,0
2017,8,19,08:00,UTC,1
2017,8,19,09:00,UTC,0
2017,8,19,10:00,UTC,0
2017,8,19,11:00,UTC,0
2017,8,19,12:00,UTC,3.4
2017,8,19,13:00,UTC,0
2017,8,19,14:00,UTC,0
2017,8,19,15:00,UTC,0
2017,8,19,16:00,UTC,0
2017,8,19,17:00,UTC,0
2017,8,19,18:00,UTC,0
2017,8,19,19:00,UTC,0
2017,8,19,20:00,UTC,0
2017,8,19,21:00,UTC,0
2017,8,19,22:00,UTC,0
2017,8,19,23:00,UTC,0
2017,8,20,00:00,UTC,0
2017,8,20,01:00,UTC,0
2017,8,20,02:00,UTC,0
2017,8,20,03:00,UTC,0
2017,8,20,04:00,UTC,0
2017,8,20,05:00,UTC,0
2017,8,20,06:00,UTC,0
2017,8,20,07:00,UTC,0
2017,8,20,08:00,UTC,0
2017,8,20,09:00,UTC,0
2017,8,20,10:00,UTC,0
2017,8,20,11:00,UTC,0
2017,8,20,12:00,UTC,0
2017,8,20,13:00,UTC,0
2017,8,20,14:00,UTC,0
2017,8,20,15:00,UTC,0
2017,8,20,16:00,UTC,0
2017,8,20,17:00,UTC,0
2017,8,20,18:00,UTC,0
2017,8,20,19:00,UTC,0
2017,8,20,20:00,UTC,0
2017,8,20,21:00,UTC,0
2017,8,20,22:00,UTC,0
2017,8,20,23:00,UTC,0
2017,8,21,00:00,UTC,0
2017,8,21,01:00,UTC,0
2017,8,21,02:00,UTC,0
2017,8,21,03:00,UTC,0
2017,8,21,04:00,UTC,0
2017,8,21,05:00,UTC,0
2017,8,21,06:00,UTC,0
2017,8,21,07:00,UTC,0
2017,8,21,08:00,UTC,0
2017,8,21,09:00,UTC,0
2017,8,21,10:00,UTC,0
2017,8,21,11:00,UTC,0
2017,8,21,12:00,UTC,0
2017,8,21,13:00,UTC,0
2017,8,21,14:00,UTC,0
2017,8,21,15:00,UTC,0
2017,8,21,16:00,UTC,0
2017,8,21,17:00,UTC,0
2017,8,21,18:00,UTC,0
2017,8,21,19:00,UTC,0
2017,8,21,20:00,UTC,0
2017,8,21,21:00,UTC,0
2017,8,21,22:00,UTC,0
2017,8,21,23:00,UTC,0
2017,8,22,00:00,UTC,0
2017,8,22,01:00,UTC,0
2017,8,22,02:00,UTC,0
2017,8,22,03:00,UTC,0
2017,8,22,04:00,UTC,0
2017,8,22,05:00,UTC,0
2017,8,22,06:00,UTC,0
2017,8,22,07:00,UTC,0
2017,8,22,08:00,UTC,0
2017,8,22,09:00,UTC,0
2017,8,22,10:00,UTC,0
2017,8,22,11:00,UTC,0
2017,8,22,12:00,UTC,0
2017,8,22,13:00,UTC,0
2017,8,22,14:00,UTC,0
2017,8,22,15:00,UTC,0
2017,8,22,16:00,UTC,0
2017,8,22,17:00,UTC,0
2017,8,22,18:00,UTC,0
2017,8,22,19:00,UTC,0
2017,8,22,20:00,UTC,0
2017,8,22,21:00,UTC,0
2017,8,22,22:00,UTC,0
2017,8,22,23:00,UTC,0
2017,8,23,00:00,UTC,0
2017,8,23,01:00,UTC,0
2017,8,23,02:00,UTC,0
2017,8,23,03:00,UTC,0
2017,8,23,04:00,UTC,0
2017,8,23,05:00,UTC,0
2017,8,23,06:00,UTC,0
2017,8,23,07:00,UTC,0
2017,8,23,08:00,UTC,0
2017,8,23,09:00,UTC,0
2017,8,23,10:00,UTC,0
2017,8,23,11:00,UTC,0
2017,8,23,12:00,UTC,0
2017,8,23,13:00,UTC,0
2017,8,23,14:00,UTC,0
2017,8,23,15:00,UTC,0
2017,8,23,16:00,UTC,0
2017,8,23,17:00,UTC,0
2017,8,23,18:00,UTC,0
2017,8,23,19:00,UTC,0
2017,8,23,20:00,UTC,0
2017,8,23,21:00,UTC,0
2017,8,23,22:00,UTC,0
2017,8,23,23:00,UTC,0
2017,8,24,00:00,UTC,0
2017,8,24,01:00,UTC,0
2017,8,24,02:00,UTC,0
2017,8,24,03:00,UTC,0
2017,8,24,04:00,UTC,0
2017,8,24,05:00,UTC,0
2017,8,24,06:00,UTC,0
2017,8,24,07:00,UTC,0
2017,8,24,08:00,UTC,0
2017,8,24,09:00,UTC,0
2017,8,24,10:00,UTC,0
2017,8,24,11:00,UTC,0
2017,8,24,12:00,UTC,0
2017,8,24,13:00,UTC,0
2017,8,24,14:00,UTC,0
2017,8,24,15:00,UTC,0
2017,8,24,16:00,UTC,0
2017,8,24,17:00,UTC,0
2017,8,24,18:00,UTC,0
2017,8,24,19:00,UTC,0
2017,8,24,20:00,UTC,0
2017,8,24,21:00,UTC,0
2017,8,24,22:00,UTC,0
2017,8,24,23:00,UTC,0
2017,8,25,00:00,UTC,0
2017,8,25,01:00,UTC,0
2017,8,25,02:00,UTC,0
2017,8,25,03:00,UTC,0
2017,8,25,04:00,UTC,0
2017,8,25,05:00,UTC,0
2017,8,25,06:00,UTC,0
2017,8,25,07:00,UTC,0
2017,8,25,08:00,UTC,0
2017,8,25,09:00,UTC,0.3
2017,8,25,10:00,UTC,0
2017,8,25,11:00,UTC,0
2017,8,25,12:00,UTC,0
2017,8,25,13:00,UTC,0.9
2017,8,25,14:00,UTC,1.7
2017,8,25,15:00,UTC,0.7
2017,8,25,16:00,UTC,0
2017,8,25,17:00,UTC,0
2017,8,25,18:00,UTC,0
2017,8,25,19:00,UTC,0
2017,8,25,20:00,UTC,0
2017,8,25,21:00,UTC,0
2017,8,25,22:00,UTC,0
2017,8,25,23:00,UTC,0
2017,8,26,00:00,UTC,0
2017,8,26,01:00,UTC,0
2017,8,26,02:00,UTC,0
2017,8,26,03:00,UTC,0
2017,8,26,04:00,UTC,0
2017,8,26,05:00,UTC,0
2017,8,26,06:00,UTC,0
2017,8,26,07:00,UTC,0
2017,8,26,08:00,UTC,0
2017,8,26,09:00,UTC,0
2017,8,26,10:00,UTC,0
2017,8,26,11:00,UTC,0
2017,8,26,12:00,UTC,0
2017,8,26,13:00,UTC,0
2017,8,26,14:00,UTC,0
2017,8,26,15:00,UTC,0.3
2017,8,26,16:00,UTC,0
2017,8,26,17:00,UTC,0
2017,8,26,18:00,UTC,0
2017,8,26,19:00,UTC,0
2017,8,26,20:00,UTC,0
2017,8,26,21:00,UTC,0
2017,8,26,22:00,UTC,0
2017,8,26,23:00,UTC,0
2017,8,27,00:00,UTC,0
2017,8,27,01:00,UTC,0
2017,8,27,02:00,UTC,0
2017,8,27,03:00,UTC,0
2017,8,27,04:00,UTC,0
2017,8,27,05:00,UTC,0
2017,8,27,06:00,UTC,0
2017,8,27,07:00,UTC,0
2017,8,27,08:00,UTC,0
2017,8,27,09:00,UTC,0
2017,8,27,10:00,UTC,0
2017,8,27,11:00,UTC,0
2017,8,27,12:00,UTC,0
2017,8,27,13:00,UTC,0
2017,8,27,14:00,UTC,0
2017,8,27,15:00,UTC,0
2017,8,27,16:00,UTC,0
2017,8,27,17:00,UTC,0
2017,8,27,18:00,UTC,0
2017,8,27,19:00,UTC,0
2017,8,27,20:00,UTC,0
2017,8,27,21:00,UTC,0
2017,8,27,22:00,UTC,0
2017,8,27,23:00,UTC,0
2017,8,28,00:00,UTC,0
2017,8,28,01:00,UTC,0
2017,8,28,02:00,UTC,0
2017,8,28,03:00,UTC,0
2017,8,28,04:00,UTC,0
2017,8,28,05:00,UTC,0
2017,8,28,06:00,UTC,0
2017,8,28,07:00,UTC,0
2017,8,28,08:00,UTC,0
2017,8,28,09:00,UTC,0
2017,8,28,10:00,UTC,0
2017,8,28,11:00,UTC,0
2017,8,28,12:00,UTC,0
2017,8,28,13:00,UTC,0
2017,8,28,14:00,UTC,0
2017,8,28,15:00,UTC,0
2017,8,28,16:00,UTC,0
2017,8,28,17:00,UTC,0
2017,8,28,18:00,UTC,0
2017,8,28,19:00,UTC,0
2017,8,28,20:00,UTC,0
2017,8,28,21:00,UTC,0
2017,8,28,22:00,UTC,0
2017,8,28,23:00,UTC,0
2017,8,29,00:00,UTC,0
2017,8,29,01:00,UTC,0
2017,8,29,02:00,UTC,0
2017,8,29,03:00,UTC,0
2017,8,29,04:00,UTC,0
2017,8,29,05:00,UTC,0
2017,8,29,06:00,UTC,0
2017,8,29,07:00,UTC,0
2017,8,29,08:00,UTC,0
2017,8,29,09:00,UTC,0
2017,8,29,10:00,UTC,0
2017,8,29,11:00,UTC,0
2017,8,29,12:00,UTC,0
2017,8,29,13:00,UTC,0
2017,8,29,14:00,UTC,0
2017,8,29,15:00,UTC,0
2017,8,29,16:00,UTC,0
2017,8,29,17:00,UTC,0
2017,8,29,18:00,UTC,0
2017,8,29,19:00,UTC,0
2017,8,29,20:00,UTC,0
2017,8,29,21:00,UTC,0
2017,8,29,22:00,UTC,0
2017,8,29,23:00,UTC,0
2017,8,30,00:00,UTC,0
2017,8,30,01:00,UTC,0
2017,8,30,02:00,UTC,0
2017,8,30,03:00,UTC,0
2017,8,30,04:00,UTC,0
2017,8,30,05:00,UTC,0
2017,8,30,06:00,UTC,0
2017,8,30,07:00,UTC,0
2017,8,30,08:00,UTC,0
2017,8,30,09:00,UTC,0
2017,8,30,10:00,UTC,0
2017,8,30,11:00,UTC,0
2017,8,30,12:00,UTC,0
2017,8,30,13:00,UTC,0
2017,8,30,14:00,UTC,0
2017,8,30,15:00,UTC,0
2017,8,30,16:00,UTC,0
2017,8,30,17:00,UTC,0
2017,8,30,18:00,UTC,0
2017,8,30,19:00,UTC,0
2017,8,30,20:00,UTC,0
2017,8,30,21:00,UTC,0
2017,8,30,22:00,UTC,0
2017,8,30,23:00,UTC,0
2017,8,31,00:00,UTC,1.6
2017,8,31,01:00,UTC,0
2017,8,31,02:00,UTC,1.4
2017,8,31,03:00,UTC,0.4
2017,8,31,04:00,UTC,0
2017,8,31,05:00,UTC,0
2017,8,31,06:00,UTC,0
2017,8,31,07:00,UTC,0
2017,8,31,08:00,UTC,0
2017,8,31,09:00,UTC,0
2017,8,31,10:00,UTC,0
2017,8,31,11:00,UTC,0
2017,8,31,12:00,UTC,0
2017,8,31,13:00,UTC,0
2017,8,31,14:00,UTC,0
2017,8,31,15:00,UTC,0
2017,8,31,16:00,UTC,0
2017,8,31,17:00,UTC,0
2017,8,31,18:00,UTC,0
2017,8,31,19:00,UTC,0
2017,8,31,20:00,UTC,0
2017,8,31,21:00,UTC,0
2017,8,31,22:00,UTC,0
2017,8,31,23:00,UTC,0
2017,9,1,00:00,UTC,0
2017,9,1,01:00,UTC,0
2017,9,1,02:00,UTC,0
2017,9,1,03:00,UTC,0
2017,9,1,04:00,UTC,0
2017,9,1,05:00,UTC,0
2017,9,1,06:00,UTC,0
2017,9,1,07:00,UTC,0
2017,9,1,08:00,UTC,0
2017,9,1,09:00,UTC,0
2017,9,1,10:00,UTC,0
2017,9,1,11:00,UTC,0
2017,9,1,12:00,UTC,0
2017,9,1,13:00,UTC,0
2017,9,1,14:00,UTC,0
2017,9,1,15:00,UTC,0
2017,9,1,16:00,UTC,0
2017,9,1,17:00,UTC,0
2017,9,1,18:00,UTC,0
2017,9,1,19:00,UTC,0
2017,9,1,20:00,UTC,0
2017,9,1,21:00,UTC,0
2017,9,1,22:00,UTC,0
2017,9,1,23:00,UTC,0
2017,9,2,00:00,UTC,0
2017,9,2,01:00,UTC,0
2017,9,2,02:00,UTC,0
2017,9,2,03:00,UTC,0
2017,9,2,04:00,UTC,0
2017,9,2,05:00,UTC,0
2017,9,2,06:00,UTC,0
2017,9,2,07:00,UTC,0
2017,9,2,08:00,UTC,0
2017,9,2,09:00,UTC,0
2017,9,2,10:00,UTC,0
2017,9,2,11:00,UTC,0
2017,9,2,12:00,UTC,0
2017,9,2,13:00,UTC,0
2017,9,2,14:00,UTC,0
2017,9,2,15:00,UTC,0
2017,9,2,16:00,UTC,0
2017,9,2,17:00,UTC,0
2017,9,2,18:00,UTC,0
2017,9,2,19:00,UTC,0
2017,9,2,20:00,UTC,0
2017,9,2,21:00,UTC,0
2017,9,2,22:00,UTC,0
2017,9,2,23:00,UTC,0
2017,9,3,00:00,UTC,0
2017,9,3,01:00,UTC,0
2017,9,3,02:00,UTC,0
2017,9,3,03:00,UTC,0
2017,9,3,04:00,UTC,0
2017,9,3,05:00,UTC,0
2017,9,3,06:00,UTC,0
2017,9,3,07:00,UTC,0.3
2017,9,3,08:00,UTC,0
2017,9,3,09:00,UTC,0
2017,9,3,10:00,UTC,0
2017,9,3,11:00,UTC,0
2017,9,3,12:00,UTC,0
2017,9,3,13:00,UTC,0
2017,9,3,14:00,UTC,0
2017,9,3,15:00,UTC,0
2017,9,3,16:00,UTC,0
2017,9,3,17:00,UTC,0
2017,9,3,18:00,UTC,0
2017,9,3,19:00,UTC,0
2017,9,3,20:00,UTC,0
2017,9,3,21:00,UTC,0
2017,9,3,22:00,UTC,0
2017,9,3,23:00,UTC,0
2017,9,4,00:00,UTC,0
2017,9,4,01:00,UTC,0
2017,9,4,02:00,UTC,0
2017,9,4,03:00,UTC,0
2017,9,4,04:00,UTC,0
2017,9,4,05:00,UTC,0
2017,9,4,06:00,UTC,0
2017,9,4,07:00,UTC,0
2017,9,4,08:00,UTC,0
2017,9,4,09:00,UTC,0
2017,9,4,10:00,UTC,0
2017,9,4,11:00,UTC,0
2017,9,4,12:00,UTC,0
2017,9,4,13:00,UTC,0
2017,9,4,14:00,UTC,0
2017,9,4,15:00,UTC,0
2017,9,4,16:00,UTC,0
2017,9,4,17:00,UTC,0
2017,9,4,18:00,UTC,0
2017,9,4,19:00,UTC,0
2017,9,4,20:00,UTC,0
2017,9,4,21:00,UTC,0
2017,9,4,22:00,UTC,0
2017,9,4,23:00,UTC,0
2017,9,5,00:00,UTC,0
2017,9,5,01:00,UTC,0
2017,9,5,02:00,UTC,0
2017,9,5,03:00,UTC,0
2017,9,5,04:00,UTC,0
2017,9,5,05:00,UTC,0
2017,9,5,06:00,UTC,0
2017,9,5,07:00,UTC,0
2017,9,5,08:00,UTC,0
2017,9,5,09:00,UTC,0
2017,9,5,10:00,UTC,0
2017,9,5,11:00,UTC,0
2017,9,5,12:00,UTC,0
2017,9,5,13:00,UTC,0
2017,9,5,14:00,UTC,0
2017,9,5,15:00,UTC,0
2017,9,5,16:00,UTC,0
2017,9,5,17:00,UTC,0
2017,9,5,18:00,UTC,0
2017,9,5,19:00,UTC,0
2017,9,5,20:00,UTC,0
2017,9,5,21:00,UTC,0
2017,9,5,22:00,UTC,0
2017,9,5,23:00,UTC,0
2017,9,6,00:00,UTC,0
2017,9,6,01:00,UTC,0
2017,9,6,02:00,UTC,0
2017,9,6,03:00,UTC,0
2017,9,6,04:00,UTC,0
2017,9,6,05:00,UTC,0
2017,9,6,06:00,UTC,0
2017,9,6,07:00,UTC,0
2017,9,6,08:00,UTC,0
2017,9,6,09:00,UTC,0
2017,9,6,10:00,UTC,0
2017,9,6,11:00,UTC,0
2017,9,6,12:00,UTC,0
2017,9,6,13:00,UTC,0
2017,9,6,14:00,UTC,0
2017,9,6,15:00,UTC,0
2017,9,6,16:00,UTC,0
2017,9,6,17:00,UTC,0
2017,9,6,18:00,UTC,0
2017,9,6,19:00,UTC,0
2017,9,6,20:00,UTC,0
2017,9,6,21:00,UTC,0
2017,9,6,22:00,UTC,0
2017,9,6,23:00,UTC,0
2017,9,7,00:00,UTC,0
2017,9,7,01:00,UTC,0
2017,9,7,02:00,UTC,0
2017,9,7,03:00,UTC,0
2017,9,7,04:00,UTC,0
2017,9,7,05:00,UTC,0
2017,9,7,06:00,UTC,0
2017,9,7,07:00,UTC,0
2017,9,7,08:00,UTC,0
2017,9,7,09:00,UTC,0
2017,9,7,10:00,UTC,0
2017,9,7,11:00,UTC,0
2017,9,7,12:00,UTC,0
2017,9,7,13:00,UTC,0
2017,9,7,14:00,UTC,0.7
2017,9,7,15:00,UTC,1
2017,9,7,16:00,UTC,0
2017,9,7,17:00,UTC,0
2017,9,7,18:00,UTC,0
2017,9,7,19:00,UTC,0
2017,9,7,20:00,UTC,0
2017,9,7,21:00,UTC,0
2017,9,7,22:00,UTC,0
2017,9,7,23:00,UTC,0
2017,9,8,00:00,UTC,0
2017,9,8,01:00,UTC,0
2017,9,8,02:00,UTC,0
2017,9,8,03:00,UTC,0
2017,9,8,04:00,UTC,0
2017,9,8,05:00,UTC,0
2017,9,8,06:00,UTC,0
2017,9,8,07:00,UTC,0
2017,9,8,08:00,UTC,0
2017,9,8,09:00,UTC,0
2017,9,8,10:00,UTC,0
2017,9,8,11:00,UTC,0
2017,9,8,12:00,UTC,0
2017,9,8,13:00,UTC,0
2017,9,8,14:00,UTC,0
2017,9,8,15:00,UTC,0
2017,9,8,16:00,UTC,0
2017,9,8,17:00,UTC,0
2017,9,8,18:00,UTC,0
2017,9,8,19:00,UTC,0
2017,9,8,20:00,UTC,0
2017,9,8,21:00,UTC,0
2017,9,8,22:00,UTC,0
2017,9,8,23:00,UTC,0
2017,9,9,00:00,UTC,0
2017,9,9,01:00,UTC,0.7
2017,9,9,02:00,UTC,1.2
2017,9,9,03:00,UTC,2.1
2017,9,9,04:00,UTC,2.3
2017,9,9,05:00,UTC,0.6
2017,9,9,06:00,UTC,0.9
2017,9,9,07:00,UTC,4
2017,9,9,08:00,UTC,1
2017,9,9,09:00,UTC,1
2017,9,9,10:00,UTC,4.3
2017,9,9,11:00,UTC,0
2017,9,9,12:00,UTC,0
2017,9,9,13:00,UTC,0
2017,9,9,14:00,UTC,0
2017,9,9,15:00,UTC,0
2017,9,9,16:00,UTC,0
2017,9,9,17:00,UTC,0
2017,9,9,18:00,UTC,0
2017,9,9,19:00,UTC,0
2017,9,9,20:00,UTC,0.6
2017,9,9,21:00,UTC,0
2017,9,9,22:00,UTC,0
2017,9,9,23:00,UTC,0
2017,9,10,00:00,UTC,0
2017,9,10,01:00,UTC,0
2017,9,10,02:00,UTC,0
2017,9,10,03:00,UTC,0
2017,9,10,04:00,UTC,0
2017,9,10,05:00,UTC,0.2
2017,9,10,06:00,UTC,0
2017,9,10,07:00,UTC,0
2017,9,10,08:00,UTC,0
2017,9,10,09:00,UTC,0
2017,9,10,10:00,UTC,0
2017,9,10,11:00,UTC,0
2017,9,10,12:00,UTC,0.3
2017,9,10,13:00,UTC,0.3
2017,9,10,14:00,UTC,0
2017,9,10,15:00,UTC,0.8
2017,9,10,16:00,UTC,0.6
2017,9,10,17:00,UTC,0.5
2017,9,10,18:00,UTC,0.1
2017,9,10,19:00,UTC,0
2017,9,10,20:00,UTC,0.8
2017,9,10,21:00,UTC,0
2017,9,10,22:00,UTC,0
2017,9,10,23:00,UTC,0
2017,9,11,00:00,UTC,0
2017,9,11,01:00,UTC,0
2017,9,11,02:00,UTC,0
2017,9,11,03:00,UTC,0
2017,9,11,04:00,UTC,0
2017,9,11,05:00,UTC,0
2017,9,11,06:00,UTC,0
2017,9,11,07:00,UTC,0
2017,9,11,08:00,UTC,0
2017,9,11,09:00,UTC,0
2017,9,11,10:00,UTC,0
2017,9,11,11:00,UTC,0
2017,9,11,12:00,UTC,0
2017,9,11,13:00,UTC,0
2017,9,11,14:00,UTC,0
2017,9,11,15:00,UTC,0
2017,9,11,16:00,UTC,0
2017,9,11,17:00,UTC,0
2017,9,11,18:00,UTC,0
2017,9,11,19:00,UTC,0
2017,9,11,20:00,UTC,0
2017,9,11,21:00,UTC,0
2017,9,11,22:00,UTC,0
2017,9,11,23:00,UTC,0
2017,9,12,00:00,UTC,0
2017,9,12,01:00,UTC,0
2017,9,12,02:00,UTC,0
2017,9,12,03:00,UTC,3.2
2017,9,12,04:00,UTC,5.3
2017,9,12,05:00,UTC,3.5
2017,9,12,06:00,UTC,0.3
2017,9,12,07:00,UTC,0
2017,9,12,08:00,UTC,0
2017,9,12,09:00,UTC,0
2017,9,12,10:00,UTC,0
2017,9,12,11:00,UTC,0
2017,9,12,12:00,UTC,0
2017,9,12,13:00,UTC,0
2017,9,12,14:00,UTC,0
2017,9,12,15:00,UTC,0
2017,9,12,16:00,UTC,0
2017,9,12,17:00,UTC,0
2017,9,12,18:00,UTC,0
2017,9,12,19:00,UTC,0
2017,9,12,20:00,UTC,0
2017,9,12,21:00,UTC,0
2017,9,12,22:00,UTC,0
2017,9,12,23:00,UTC,0
2017,9,13,00:00,UTC,0
2017,9,13,01:00,UTC,0
2017,9,13,02:00,UTC,0
2017,9,13,03:00,UTC,0
2017,9,13,04:00,UTC,0
2017,9,13,05:00,UTC,0
2017,9,13,06:00,UTC,0
2017,9,13,07:00,UTC,0
2017,9,13,08:00,UTC,0
2017,9,13,09:00,UTC,0
2017,9,13,10:00,UTC,0
2017,9,13,11:00,UTC,0
2017,9,13,12:00,UTC,0
2017,9,13,13:00,UTC,0
2017,9,13,14:00,UTC,0
2017,9,13,15:00,UTC,0
2017,9,13,16:00,UTC,0
2017,9,13,17:00,UTC,0
2017,9,13,18:00,UTC,0
2017,9,13,19:00,UTC,0
2017,9,13,20:00,UTC,0
2017,9,13,21:00,UTC,0
2017,9,13,22:00,UTC,0
2017,9,13,23:00,UTC,0
2017,9,14,00:00,UTC,0
2017,9,14,01:00,UTC,0.6
2017,9,14,02:00,UTC,0
2017,9,14,03:00,UTC,0
2017,9,14,04:00,UTC,0
2017,9,14,05:00,UTC,0
2017,9,14,06:00,UTC,0
2017,9,14,07:00,UTC,0
2017,9,14,08:00,UTC,0
2017,9,14,09:00,UTC,0
2017,9,14,10:00,UTC,0
2017,9,14,11:00,UTC,0
2017,9,14,12:00,UTC,0
2017,9,14,13:00,UTC,0
2017,9,14,14:00,UTC,0.1
2017,9,14,15:00,UTC,0
2017,9,14,16:00,UTC,0
2017,9,14,17:00,UTC,0
2017,9,14,18:00,UTC,3.5
2017,9,14,19:00,UTC,6.5
2017,9,14,20:00,UTC,0.4
2017,9,14,21:00,UTC,3.5
2017,9,14,22:00,UTC,1
2017,9,14,23:00,UTC,0
2017,9,15,00:00,UTC,0
2017,9,15,01:00,UTC,0
2017,9,15,02:00,UTC,0
2017,9,15,03:00,UTC,0
2017,9,15,04:00,UTC,0
2017,9,15,05:00,UTC,0
2017,9,15,06:00,UTC,0
2017,9,15,07:00,UTC,0
2017,9,15,08:00,UTC,0
2017,9,15,09:00,UTC,0
2017,9,15,10:00,UTC,0
2017,9,15,11:00,UTC,0
2017,9,15,12:00,UTC,0
2017,9,15,13:00,UTC,0
2017,9,15,14:00,UTC,0
2017,9,15,15:00,UTC,0
2017,9,15,16:00,UTC,0
2017,9,15,17:00,UTC,0
2017,9,15,18:00,UTC,0
2017,9,15,19:00,UTC,0
2017,9,15,20:00,UTC,0
2017,9,15,21:00,UTC,0
2017,9,15,22:00,UTC,0
2017,9,15,23:00,UTC,0
2017,9,16,00:00,UTC,0
2017,9,16,01:00,UTC,0
2017,9,16,02:00,UTC,0
2017,9,16,03:00,UTC,0
2017,9,16,04:00,UTC,0
2017,9,16,05:00,UTC,0
2017,9,16,06:00,UTC,0
2017,9,16,07:00,UTC,0
2017,9,16,08:00,UTC,0
2017,9,16,09:00,UTC,0
2017,9,16,10:00,UTC,0
2017,9,16,11:00,UTC,0
2017,9,16,12:00,UTC,0.2
2017,9,16,13:00,UTC,0
2017,9,16,14:00,UTC,1.8
2017,9,16,15:00,UTC,0.5
2017,9,16,16:00,UTC,0
2017,9,16,17:00,UTC,0
2017,9,16,18:00,UTC,0
2017,9,16,19:00,UTC,0
2017,9,16,20:00,UTC,0
2017,9,16,21:00,UTC,0
2017,9,16,22:00,UTC,0
2017,9,16,23:00,UTC,0
2017,9,17,00:00,UTC,0
2017,9,17,01:00,UTC,0
2017,9,17,02:00,UTC,0
2017,9,17,03:00,UTC,0
2017,9,17,04:00,UTC,0
2017,9,17,05:00,UTC,0
2017,9,17,06:00,UTC,0
2017,9,17,07:00,UTC,0
2017,9,17,08:00,UTC,0
2017,9,17,09:00,UTC,0
2017,9,17,10:00,UTC,0
2017,9,17,11:00,UTC,0
2017,9,17,12:00,UTC,0
